domain,mcp_server_url,auth
text.com,https://mcp.text.com/mcp,oauth
textexpander.com,https://mcp.textexpander.com/mcp,oauth
thetappingsolution.com,https://mcp.thetappingsolution.com/mcp,oauth
thetawave.ai,https://mcp.thetawave.ai/mcp,oauth
thinksurance.de,https://mcp.thinksurance.de/mcp,oauth
thriveglobal.com,https://mcp.thriveglobal.com/mcp,oauth
tigerofsweden.com,https://mcp.tigerofsweden.com/mcp,oauth
timecamp.com,https://mcp.timecamp.com/mcp,oauth
timechimp.com,https://mcp.timechimp.com/mcp,oauth
timemint.co,https://mcp.timemint.co/mcp,oauth
tip4serv.com,https://mcp.tip4serv.com/mcp,oauth
tipranks.com,https://mcp.tipranks.com/mcp,oauth
tiro.ooo,https://mcp.tiro.ooo/mcp,oauth
tldv.io,https://mcp.tldv.io/mcp,oauth
tokenterminal.com,https://mcp.tokenterminal.com/mcp,oauth
trackingplan.com,https://mcp.trackingplan.com/mcp,oauth
tracklution.com,https://mcp.tracklution.com/mcp,oauth
tradetron.tech,https://mcp.tradetron.tech/mcp,oauth
transkriptor.com,https://mcp.transkriptor.com/mcp,oauth
travanto.de,https://mcp.travanto.de/mcp,oauth
travel-code.com,https://mcp.travel-code.com/mcp,oauth
travelnest.com,https://mcp.travelnest.com/mcp,oauth
treffas.com,https://mcp.treffas.com/mcp,oauth
tribecrm.nl,https://mcp.tribecrm.nl/mcp,oauth
tribute.tg,https://mcp.tribute.tg/mcp,oauth
trint.com,https://mcp.trint.com/mcp,oauth
truckstop.com,https://mcp.truckstop.com/mcp,oauth
trueprofit.io,https://mcp.trueprofit.io/mcp,oauth
trunk.io,https://mcp.trunk.io/mcp,oauth
tryprofound.com,https://mcp.tryprofound.com/mcp,oauth
tryretool.com,https://mcp.tryretool.com/mcp,oauth
turkishtechlab.com,https://mcp.turkishtechlab.com/mcp,oauth
turquoise.health,https://mcp.turquoise.health/mcp,oauth
tweakwise.com,https://mcp.tweakwise.com/mcp,oauth
twelveapp.sh,https://mcp.twelveapp.sh/mcp,oauth
twenty.com,https://mcp.twenty.com/mcp,oauth
unlockd.me,https://mcp.unlockd.me/mcp,oauth
untappd.com,https://mcp.untappd.com/mcp,oauth
unusualwhales.com,https://mcp.unusualwhales.com/mcp,oauth
up-sider.com,https://mcp.up-sider.com/mcp,oauth
upstox.com,https://mcp.upstox.com/mcp,oauth
upsun.com,https://mcp.upsun.com/mcp,oauth
uptime.com,https://mcp.uptime.com/mcp,oauth
upx.com,https://mcp.upx.com/mcp,oauth
usenash.com,https://mcp.usenash.com/mcp,oauth
userback.io,https://mcp.userback.io/mcp,oauth
userguiding.com,https://mcp.userguiding.com/mcp,oauth
ustwo.com,https://mcp.ustwo.com/mcp,oauth
vacationtracker.io,https://mcp.vacationtracker.io/mcp,oauth
vanillacommunity.com,https://mcp.vanillacommunity.com/mcp,oauth
vanta.com,https://mcp.vanta.com/mcp,oauth
vantage.sh,https://mcp.vantage.sh/mcp,oauth
vapi.ai,https://mcp.vapi.ai/mcp,oauth
vbout.com,https://mcp.vbout.com/mcp,oauth
vector.co,https://mcp.vector.co/mcp,oauth
vendon.net,https://mcp.vendon.net/mcp,oauth
veoapi.net,https://mcp.veoapi.net/mcp,oauth
vetster.com,https://mcp.vetster.com/mcp,oauth
vidapp.com,https://mcp.vidapp.com/mcp,oauth
vidiq.com,https://mcp.vidiq.com/mcp,oauth
village.ai,https://mcp.village.ai/mcp,oauth
vimeo.com,https://mcp.vimeo.com/mcp,oauth
viomba.com,https://mcp.viomba.com/mcp,oauth
vipapi.org,https://mcp.vipapi.org/mcp,oauth
visitiq.io,https://mcp.visitiq.io/mcp,oauth
visor.vin,https://mcp.visor.vin/mcp,oauth
vitally-eu.io,https://mcp.vitally-eu.io/mcp,oauth
vitally.io,https://mcp.vitally.io/mcp,oauth
voiceflow.com,https://mcp.voiceflow.com/mcp,oauth
voicemonkey.io,https://mcp.voicemonkey.io/mcp,oauth
voxpopme.com,https://mcp.voxpopme.com/mcp,oauth
vwo.io,https://mcp.vwo.io/mcp,oauth
vyg.app,https://mcp.vyg.app/mcp,oauth
vyrian.com,https://mcp.vyrian.com/mcp,oauth
wappalyzer.com,https://mcp.wappalyzer.com/mcp,oauth
warmlyyours.com,https://mcp.warmlyyours.com/mcp,oauth
wati.io,https://mcp.wati.io/mcp,oauth
waybook.com,https://mcp.waybook.com/mcp,oauth
we-wealth.com,https://mcp.we-wealth.com/mcp,oauth
weatherwise.app,https://mcp.weatherwise.app/mcp,oauth
web.de,https://mcp.web.de/mcp,oauth
web2wave.com,https://mcp.web2wave.com/mcp,oauth
webflow.com,https://mcp.webflow.com/mcp,oauth
weblisters.com,https://mcp.weblisters.com/mcp,oauth
webucator.com,https://mcp.webucator.com/mcp,oauth
welcometrack.io,https://mcp.welcometrack.io/mcp,oauth
whaller.com,https://mcp.whaller.com/mcp,oauth
whimsical.com,https://mcp.whimsical.com/mcp,oauth
whistic.com,https://mcp.whistic.com/mcp,oauth
whop.com,https://mcp.whop.com/mcp,oauth
wikifarmer.com,https://mcp.wikifarmer.com/mcp,oauth
withallo.com,https://mcp.withallo.com/mcp,oauth
withlanai.com,https://mcp.withlanai.com/mcp,oauth
wix.com,https://mcp.wix.com/mcp,oauth
wiza.co,https://mcp.wiza.co/mcp,oauth
woowup.com,https://mcp.woowup.com/mcp,oauth
workable.com,https://mcp.workable.com/mcp,oauth
workbooks.com,https://mcp.workbooks.com/mcp,oauth
workiom.com,https://mcp.workiom.com/mcp,oauth
workmagic.io,https://mcp.workmagic.io/mcp,oauth
workos.review,https://mcp.workos.review/mcp,oauth
workpath.com,https://mcp.workpath.com/mcp,oauth
writesonic.com,https://mcp.writesonic.com/mcp,oauth
xenia.team,https://mcp.xenia.team/mcp,oauth
xurrent.com,https://mcp.xurrent.com/mcp,oauth
xurrent.qa,https://mcp.xurrent.qa/mcp,oauth
yarooms.com,https://mcp.yarooms.com/mcp,oauth
yep.com,https://mcp.yep.com/mcp,oauth
yinzcam.com,https://mcp.yinzcam.com/mcp,oauth
yipit.systems,https://mcp.yipit.systems/mcp,oauth
yonderhq.com,https://mcp.yonderhq.com/mcp,oauth
youtrack.cloud,https://mcp.youtrack.cloud/mcp,oauth
zac.ai,https://mcp.zac.ai/mcp,oauth
zapsign.com.br,https://mcp.zapsign.com.br/mcp,oauth
zenrows.com,https://mcp.zenrows.com/mcp,oauth
zepto.co.in,https://mcp.zepto.co.in/mcp,oauth
zernio.com,https://mcp.zernio.com/mcp,oauth
zeroheight.com,https://mcp.zeroheight.com/mcp,oauth
zillow.com,https://mcp.zillow.com/mcp,oauth
zillow.net,https://mcp.zillow.net/mcp,oauth
zionweb.com.br,https://mcp.zionweb.com.br/mcp,oauth
zipnova.com.ar,https://mcp.zipnova.com.ar/mcp,oauth
zite.com,https://mcp.zite.com/mcp,oauth
zoominfo.com,https://mcp.zoominfo.com/mcp,oauth
zoviz.com,https://mcp.zoviz.com/mcp,oauth
